day,current_u,current_v,lat,lon
1,-0.1116580722484501,-0.09695508045369984,-66.458336,79.29167
2,-0.033299174907806754,0.017569869011470476,-66.458336,79.29167
3,0.006944444444444445,0.00462962962962963,-66.458336,79.29167
4,0.0016415839511317084,-0.011664119978949975,-66.458336,79.29167
5,-0.20408507534681278,-0.19799858925558156,-66.458336,79.29167
6,-0.029528736694857838,-0.0674297928193124,-66.458336,79.29167
7,-0.08060215389760962,-0.021018078691645698,-66.458336,79.29167
0,,,-66.458336,81.95836
1,,,-66.458336,81.95836
2,,,-66.458336,81.95836
3,,,-66.458336,81.95836
4,,,-66.458336,81.95836
5,,,-66.458336,81.95836
6,,,-66.458336,81.95836
7,,,-66.458336,81.95836
0,0.011574074074074075,0.006944444444444445,-66.458336,84.70836
1,8.504491660745509e-19,-0.002314814814814815,-66.458336,84.70836
2,0.006944444444444447,-0.00925925925925926,-66.458336,84.70836
3,5.669661107163673e-19,-0.002314814814814815,-66.458336,84.70836
4,1.1339322214327345e-18,-0.00925925925925926,-66.458336,84.70836
5,-0.026305465348793813,-0.02167583571916419,-66.458336,84.70836
6,0.01662495489661913,-0.016624954896619127,-66.458336,84.70836
7,0.018799352647128804,-0.014169723017499171,-66.458336,84.70836
0,,,-66.458336,87.29167
1,,,-66.458336,87.29167
2,,,-66.458336,87.29167
3,,,-66.458336,87.29167
4,,,-66.458336,87.29167
5,,,-66.458336,87.29167
6,,,-66.458336,87.29167
7,,,-66.458336,87.29167
0,0.034862639286527365,0.004770046693934773,-66.458336,89.95836
1,0.03514347341513765,0.007365695637359872,-66.458336,89.95836
2,0.025462962962962965,1.2756737491118266e-18,-66.458336,89.95836
3,0.030092592592592598,1.842639859828194e-18,-66.458336,89.95836
4,0.02777777777777778,1.7008983321491018e-18,-66.458336,89.95836
5,-0.05586260598576429,-0.028629837874447908,-66.458336,89.95836
6,-0.050695812612305165,-0.021521642027964822,-66.458336,89.95836
7,-0.006944444444444445,-2.4096059705445605e-18,-66.458336,89.95836
0,-0.01524584050857572,-0.11644994030751417,-64.29167,65.95834
1,-0.0035256221762609685,0.07309026187425782,-64.29167,65.95834
2,0.10024696438210008,0.07676409146752035,-64.29167,65.95834
3,0.06651438594916392,0.07692209010562358,-64.29167,65.95834
4,-0.020794953478720592,-0.04450836156526194,-64.29167,65.95834
5,0.09299991935315959,0.09823124098831686,-64.29167,65.95834
6,0.017425971436272388,-0.01754480986218015,-64.29167,65.95834
7,-0.008407231476658283,0.08098154270456422,-64.29167,65.95834
0,0.007760315368704761,-0.06475309807250386,-64.29167,68.70834
1,0.04497579222257265,0.11055828691333813,-64.29167,68.70834
2,0.10664669834806202,0.0984078213791691,-64.29167,68.70834
3,0.0777962274603159,0.08791233913737195,-64.29167,68.70834
4,0.010038697160515146,-0.03362967513997609,-64.29167,68.70834
5,0.14581860353428608,0.03284773366154962,-64.29167,68.70834
6,0.06300169450406583,-0.024533582600631803,-64.29167,68.70834
7,-0.00526388776819531,0.09600972763366661,-64.29167,68.70834
